Survey,Start (UTC),Mean Lat,Mean Lon,Project,MARLIN,MARLIN UUID,Averaging Period (sec),U Ship (m/sec),V Ship (m/sec),Bottom Depth,Depth,U (m/sec),V (m/sec),Avg QC,Bin Attendance %
SS199802,1998-03-10 08:20:00,-43.981,147.158,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.05,-5.32,163,112.8,-.07,-.03,9.2,61
SS199802,1998-03-10 08:20:00,-43.981,147.158,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.05,-5.32,163,120.8,-.07,-.02,9.3,46
SS199802,1998-03-10 08:20:00,-43.981,147.158,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.05,-5.32,163,128.8,-.05,-.05,13,45
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,16.8,-.05,-.17,12.7,48
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,24.8,-.09,-.14,12.1,72
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,32.8,-.06,-.15,8.7,82
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,40.8,-.03,-.14,7.4,81
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,48.8,-.02,-.12,8.5,79
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,56.8,.01,-.13,9.8,79
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,64.8,-.01,-.12,10.9,66
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,72.8,0,-.12,8.6,77
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,80.8,0,-.12,8.4,76
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,88.8,0,-.11,8.6,79
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,96.8,.02,-.12,8.6,78
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,104.8,0,-.11,9.1,77
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,112.8,-.03,-.1,9.6,74
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,120.8,-.01,-.1,12.5,74
SS199802,1998-03-10 08:40:00,-44.033,147.131,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.03,-5.4,167,128.8,-.01,-.12,8.6,74
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,16.8,-.09,-.12,13.5,45
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,24.8,-.1,-.15,10.4,56
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,32.8,-.06,-.15,10.1,68
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,40.8,-.05,-.14,10.5,68
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,48.8,-.06,-.09,9.7,67
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,56.8,-.09,-.08,8.7,66
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,64.8,-.07,-.04,8.6,65
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,72.8,-.09,-.03,9.3,66
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,80.8,-.07,-.04,11.7,66
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,88.8,-.07,-.03,10.8,64
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,96.8,-.08,.03,8.2,63
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,104.8,-.11,0,8.3,57
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,112.8,-.08,0,11.8,55
SS199802,1998-03-10 09:00:00,-44.09,147.1,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.25,-5.43,208,120.8,-.01,.04,12.8,54
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,16.8,-2.23,-5.34,0,0
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,24.8,-.19,-.11,14.7,36
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,32.8,-.2,-.1,10.6,47
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,40.8,-.14,-.08,13.9,46
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,48.8,-.13,-.03,11.9,42
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,56.8,-.13,-.01,11.5,41
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,64.8,-.12,-.03,15.3,40
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,72.8,-.11,.02,12.1,41
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,80.8,-.12,-.01,13.9,49
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,88.8,-.1,.02,14,50
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,96.8,-.09,0,12.6,49
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,104.8,-.05,.05,11.8,49
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,112.8,-.04,.03,10.8,49
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,120.8,-.04,.04,12,49
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,128.8,-.06,.08,12,39
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,136.8,-.13,.11,12.4,40
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,144.8,-.17,.13,14.6,33
SS199802,1998-03-10 09:20:00,-44.151,147.064,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.23,-5.34,910,152.8,-.18,.01,12.6,32
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,16.8,-.29,-.06,15.2,42
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,24.8,-.29,-.06,15.4,62
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,32.8,-.27,-.05,16.2,60
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,40.8,-.26,-.03,15,49
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,48.8,-.26,-.01,16,59
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,56.8,-.25,0,13.8,38
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,64.8,-.25,-.02,14.7,58
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,72.8,-.23,0,14.5,47
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,80.8,-.21,-.02,14.5,56
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,88.8,-.2,-.02,13.4,47
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,96.8,-.19,-.02,13.8,55
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,104.8,-.17,.03,14.8,55
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,112.8,-.18,.03,14.2,45
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,120.8,-.2,.05,13,46
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,128.8,-.21,.06,13.4,45
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,136.8,-.27,.07,13.5,44
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,144.8,-.29,.02,14.2,54
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,152.8,-.3,-.02,14.2,53
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,160.8,-.3,-.04,13.8,51
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,168.8,-.28,0,15.1,48
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,176.8,-.28,.02,15.8,46
SS199802,1998-03-10 09:40:00,-44.208,147.031,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.37,-5.34,1105,184.8,-.28,.01,15.7,47
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,16.8,-.08,-.11,14.6,57
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,24.8,-.08,-.15,14.3,77
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,32.8,-.07,-.16,13.9,75
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,40.8,-.06,-.15,14,73
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,48.8,-.07,-.12,14.2,72
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,56.8,-.07,-.09,14.1,71
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,64.8,-.07,-.09,14.2,70
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,72.8,-.07,-.09,13.1,71
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,80.8,-.08,-.08,13.3,70
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,88.8,-.08,-.08,13.2,71
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,96.8,-.09,-.09,12.1,71
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,104.8,-.09,-.09,12.8,71
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,112.8,-.09,-.09,12.6,70
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,120.8,-.09,-.08,12.9,71
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,128.8,-.11,-.06,13.1,70
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,136.8,-.17,-.02,13.7,70
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,144.8,-.22,-.01,13.1,70
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,152.8,-.19,0,13.8,69
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,160.8,-.18,.01,14.1,69
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,168.8,-.17,.05,14.4,68
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,176.8,-.17,.04,14.6,67
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,184.8,-.2,.04,14.9,63
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,192.8,-.21,.04,15.7,43
SS199802,1998-03-10 10:00:00,-44.265,146.998,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.19,-5.42,1193,200.8,-.2,.02,14.9,32
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,16.8,-.12,-.01,15.4,67
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,24.8,-.14,-.02,14.9,74
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,32.8,-.13,-.03,13,73
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,40.8,-.13,-.03,13.9,71
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,48.8,-.11,-.04,14.4,70
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,56.8,-.09,-.04,13.4,70
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,64.8,-.09,-.03,13,69
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,72.8,-.07,-.04,12.2,68
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,80.8,-.06,-.01,13.1,69
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,88.8,-.04,.01,13.3,69
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,96.8,-.04,-.02,13.8,67
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,104.8,-.06,-.04,14.2,68
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,112.8,-.07,-.04,13.8,68
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,120.8,-.06,-.05,14.1,68
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,128.8,-.08,-.05,13.9,67
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,136.8,-.1,-.04,13.4,68
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,144.8,-.1,-.06,14.2,68
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,152.8,-.11,-.09,13.4,67
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,160.8,-.13,-.09,13.9,67
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,168.8,-.14,-.1,15.1,67
SS199802,1998-03-10 10:20:00,-44.324,146.965,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,-2.04,-5.43,1767,176.8,-.14,-.11,13.8,67
